asset,available_from,date,high,low,note,open,series_id,source,unit,value,volume
gold_futures_front_continuous,2010-07-08,2010-07-07,1198.6,1198.6,no_shares_outstanding,1198.6,GC=F,yfinance_ticker_v2,usd_per_share,1198.6,18.0
gold_futures_front_continuous,2010-07-09,2010-07-08,1203.3,1189.3,no_shares_outstanding,1195.8,GC=F,yfinance_ticker_v2,usd_per_share,1195.8,93.0
gold_futures_front_continuous,2010-07-10,2010-07-09,1213.0,1195.0,no_shares_outstanding,1209.6,GC=F,yfinance_ticker_v2,usd_per_share,1209.6,22.0
gold_futures_front_continuous,2010-07-13,2010-07-12,1198.5,1198.5,no_shares_outstanding,1198.5,GC=F,yfinance_ticker_v2,usd_per_share,1198.5,45.0
gold_futures_front_continuous,2010-07-14,2010-07-13,1217.4,1205.2,no_shares_outstanding,1213.3,GC=F,yfinance_ticker_v2,usd_per_share,1213.3,53.0
gold_futures_front_continuous,2010-07-15,2010-07-14,1213.8,1202.4,no_shares_outstanding,1212.0,GC=F,yfinance_ticker_v2,usd_per_share,1206.8,54.0
gold_futures_front_continuous,2010-07-16,2010-07-15,1208.1,1208.1,no_shares_outstanding,1208.1,GC=F,yfinance_ticker_v2,usd_per_share,1208.1,32.0
gold_futures_front_continuous,2010-07-17,2010-07-16,1188.0,1188.0,no_shares_outstanding,1188.0,GC=F,yfinance_ticker_v2,usd_per_share,1188.0,46.0
gold_futures_front_continuous,2010-07-20,2010-07-19,1182.2,1180.0,no_shares_outstanding,1181.7,GC=F,yfinance_ticker_v2,usd_per_share,1181.7,4.0
gold_futures_front_continuous,2010-07-21,2010-07-20,1191.5,1191.5,no_shares_outstanding,1191.5,GC=F,yfinance_ticker_v2,usd_per_share,1191.5,8.0
gold_futures_front_continuous,2010-07-22,2010-07-21,1194.5,1184.1,no_shares_outstanding,1191.6,GC=F,yfinance_ticker_v2,usd_per_share,1191.6,24.0
gold_futures_front_continuous,2010-07-23,2010-07-22,1196.0,1194.4,no_shares_outstanding,1195.5,GC=F,yfinance_ticker_v2,usd_per_share,1195.5,79.0
gold_futures_front_continuous,2010-07-24,2010-07-23,1198.6,1187.7,no_shares_outstanding,1187.7,GC=F,yfinance_ticker_v2,usd_per_share,1187.7,32.0
gold_futures_front_continuous,2010-07-27,2010-07-26,1183.0,1183.0,no_shares_outstanding,1183.0,GC=F,yfinance_ticker_v2,usd_per_share,1183.0,37.0
gold_futures_front_continuous,2010-07-28,2010-07-27,1158.0,1158.0,no_shares_outstanding,1158.0,GC=F,yfinance_ticker_v2,usd_per_share,1158.0,29.0
gold_futures_front_continuous,2010-07-29,2010-07-28,1160.4,1160.4,no_shares_outstanding,1160.4,GC=F,yfinance_ticker_v2,usd_per_share,1160.4,206828.0
gold_futures_front_continuous,2010-07-30,2010-07-29,1169.2,1158.7,no_shares_outstanding,1163.8,GC=F,yfinance_ticker_v2,usd_per_share,1168.4,54384.0
gold_futures_front_continuous,2010-07-31,2010-07-30,1183.1,1166.0,no_shares_outstanding,1168.2,GC=F,yfinance_ticker_v2,usd_per_share,1181.7,5466.0
gold_futures_front_continuous,2010-08-03,2010-08-02,1191.8,1174.7,no_shares_outstanding,1183.4,GC=F,yfinance_ticker_v2,usd_per_share,1183.4,2504.0
gold_futures_front_continuous,2010-08-04,2010-08-03,1190.5,1180.0,no_shares_outstanding,1185.2,GC=F,yfinance_ticker_v2,usd_per_share,1185.2,598.0
gold_futures_front_continuous,2010-08-05,2010-08-04,1203.0,1186.3,no_shares_outstanding,1186.3,GC=F,yfinance_ticker_v2,usd_per_share,1193.7,1068.0
gold_futures_front_continuous,2010-08-06,2010-08-05,1199.3,1190.0,no_shares_outstanding,1197.2,GC=F,yfinance_ticker_v2,usd_per_share,1197.2,214.0
gold_futures_front_continuous,2010-08-07,2010-08-06,1211.0,1195.3,no_shares_outstanding,1203.3,GC=F,yfinance_ticker_v2,usd_per_share,1203.4,347.0
gold_futures_front_continuous,2010-08-10,2010-08-09,1209.5,1199.8,no_shares_outstanding,1205.8,GC=F,yfinance_ticker_v2,usd_per_share,1200.7,658.0
gold_futures_front_continuous,2010-08-11,2010-08-10,1206.5,1191.0,no_shares_outstanding,1196.2,GC=F,yfinance_ticker_v2,usd_per_share,1196.2,713.0
gold_futures_front_continuous,2010-08-12,2010-08-11,1208.0,1193.0,no_shares_outstanding,1197.5,GC=F,yfinance_ticker_v2,usd_per_share,1197.5,351.0
gold_futures_front_continuous,2010-08-13,2010-08-12,1215.5,1199.0,no_shares_outstanding,1214.8,GC=F,yfinance_ticker_v2,usd_per_share,1214.8,289.0
gold_futures_front_continuous,2010-08-14,2010-08-13,1214.9,1214.9,no_shares_outstanding,1214.9,GC=F,yfinance_ticker_v2,usd_per_share,1214.9,138.0
gold_futures_front_continuous,2010-08-17,2010-08-16,1225.4,1218.0,no_shares_outstanding,1224.5,GC=F,yfinance_ticker_v2,usd_per_share,1224.5,252.0
gold_futures_front_continuous,2010-08-18,2010-08-17,1227.4,1224.0,no_shares_outstanding,1226.6,GC=F,yfinance_ticker_v2,usd_per_share,1226.6,84.0
gold_futures_front_continuous,2010-08-19,2010-08-18,1231.6,1218.0,no_shares_outstanding,1229.7,GC=F,yfinance_ticker_v2,usd_per_share,1229.7,169.0
gold_futures_front_continuous,2010-08-20,2010-08-19,1237.6,1228.8,no_shares_outstanding,1233.8,GC=F,yfinance_ticker_v2,usd_per_share,1233.8,46.0
gold_futures_front_continuous,2010-08-21,2010-08-20,1232.8,1223.0,no_shares_outstanding,1227.2,GC=F,yfinance_ticker_v2,usd_per_share,1227.2,236.0
gold_futures_front_continuous,2010-08-24,2010-08-23,1228.9,1222.9,no_shares_outstanding,1226.9,GC=F,yfinance_ticker_v2,usd_per_share,1226.9,56.0
gold_futures_front_continuous,2010-08-25,2010-08-24,1234.0,1211.5,no_shares_outstanding,1231.8,GC=F,yfinance_ticker_v2,usd_per_share,1231.8,300.0
gold_futures_front_continuous,2010-08-26,2010-08-25,1240.7,1230.7,no_shares_outstanding,1239.5,GC=F,yfinance_ticker_v2,usd_per_share,1239.5,298.0
gold_futures_front_continuous,2010-08-27,2010-08-26,1243.3,1235.0,no_shares_outstanding,1235.4,GC=F,yfinance_ticker_v2,usd_per_share,1235.4,104.0
