asset,date,raw_hash,series_id,source,unit,value
vnindex,2013-12-20,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,504.45
vnindex,2013-12-23,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,508.68
vnindex,2013-12-24,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,505.62
vnindex,2013-12-25,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,504.42
vnindex,2013-12-26,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,506.55
vnindex,2013-12-27,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,506.41
vnindex,2013-12-30,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,500.35
vnindex,2013-12-31,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,504.63
vnindex,2014-01-02,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,504.51
vnindex,2014-01-03,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,505.37
vnindex,2014-01-06,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,509.1
vnindex,2014-01-07,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,510.12
vnindex,2014-01-08,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,513.9
vnindex,2014-01-09,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,516.98
vnindex,2014-01-10,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,518.94
vnindex,2014-01-13,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,521.11
vnindex,2014-01-14,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,522.31
vnindex,2014-01-15,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,526.68
vnindex,2014-01-16,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,533.54
vnindex,2014-01-17,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,543.59
vnindex,2014-01-20,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,553.67
vnindex,2014-01-21,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,559.91
vnindex,2014-01-22,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,551.92
vnindex,2014-01-23,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,553.55
vnindex,2014-01-24,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,560.19
vnindex,2014-01-27,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,556.52
vnindex,2014-02-06,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,554.68
vnindex,2014-02-07,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,549.76
vnindex,2014-02-10,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,555.9
vnindex,2014-02-11,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,553.9
vnindex,2014-02-12,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,564.25
vnindex,2014-02-13,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,570.18
vnindex,2014-02-14,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,572.22
vnindex,2014-02-17,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,570.2
vnindex,2014-02-18,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,574.56
vnindex,2014-02-19,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,578.12
vnindex,2014-02-20,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,571.04
vnindex,2014-02-21,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,570.57
vnindex,2014-02-24,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,576.58
vnindex,2014-02-25,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,586.2
vnindex,2014-02-26,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,589.81
vnindex,2014-02-27,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,584.79
vnindex,2014-02-28,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,586.48
vnindex,2014-03-03,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,573.38
vnindex,2014-03-04,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,569.97
vnindex,2014-03-05,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,574.94
vnindex,2014-03-06,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,578.56
vnindex,2014-03-07,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,579.75
vnindex,2014-03-10,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,583.69
vnindex,2014-03-11,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,588.5
vnindex,2014-03-12,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,590.02
vnindex,2014-03-13,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,595.22
vnindex,2014-03-14,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,596.83
vnindex,2014-03-17,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,600.36
vnindex,2014-03-18,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,599.85
vnindex,2014-03-19,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,605.59
vnindex,2014-03-20,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,600.26
vnindex,2014-03-21,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,601.75
vnindex,2014-03-24,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,607.55
vnindex,2014-03-25,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,601.85
vnindex,2014-03-26,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,588.06
vnindex,2014-03-27,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,590.14
vnindex,2014-03-28,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,594.29
vnindex,2014-03-31,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,591.57
vnindex,2014-04-01,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,583.85
vnindex,2014-04-02,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,581.67
vnindex,2014-04-03,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,589.44
vnindex,2014-04-04,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,593.04
vnindex,2014-04-07,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,600.57
vnindex,2014-04-08,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,603.25
vnindex,2014-04-10,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,601.33
vnindex,2014-04-11,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,600.57
vnindex,2014-04-14,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,596.11
vnindex,2014-04-15,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,586.09
vnindex,2014-04-16,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,574.29
vnindex,2014-04-17,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,580.31
vnindex,2014-04-18,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,565.33
vnindex,2014-04-21,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,558.14
vnindex,2014-04-22,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,569.87
vnindex,2014-04-23,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,569.36
vnindex,2014-04-24,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,570.46
vnindex,2014-04-25,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,578.92
vnindex,2014-04-28,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,573.1
vnindex,2014-04-29,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,578.0
vnindex,2014-05-05,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,564.85
vnindex,2014-05-06,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,555.11
vnindex,2014-05-07,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,559.97
vnindex,2014-05-08,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,527.09
vnindex,2014-05-09,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,542.46
vnindex,2014-05-12,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,517.05
vnindex,2014-05-13,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,513.91
vnindex,2014-05-14,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,529.53
vnindex,2014-05-15,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,524.05
vnindex,2014-05-16,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,529.49
vnindex,2014-05-19,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,533.04
vnindex,2014-05-20,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,537.52
vnindex,2014-05-21,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,543.88
vnindex,2014-05-22,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,541.73
vnindex,2014-05-23,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,541.49
vnindex,2014-05-26,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,544.06
vnindex,2014-05-27,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,552.75
vnindex,2014-05-28,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,557.34
vnindex,2014-05-29,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,558.45
vnindex,2014-05-30,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,562.02
vnindex,2014-06-02,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,556.8
vnindex,2014-06-03,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,558.76
vnindex,2014-06-04,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,553.46
vnindex,2014-06-05,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,551.1
vnindex,2014-06-06,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,559.04
vnindex,2014-06-09,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,565.61
vnindex,2014-06-10,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,566.89
vnindex,2014-06-11,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,570.36
vnindex,2014-06-12,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,573.77
vnindex,2014-06-13,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,574.48
vnindex,2014-06-16,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,572.37
vnindex,2014-06-17,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,572.25
vnindex,2014-06-18,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,570.03
vnindex,2014-06-19,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,567.35
vnindex,2014-06-20,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,560.78
vnindex,2014-06-23,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,565.92
vnindex,2014-06-24,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,569.74
vnindex,2014-06-25,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,572.27
vnindex,2014-06-26,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,576.4
vnindex,2014-06-27,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,578.82
vnindex,2014-06-30,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,578.13
vnindex,2014-07-01,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,578.07
vnindex,2014-07-02,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,578.8
vnindex,2014-07-03,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,585.02
vnindex,2014-07-04,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,589.35
vnindex,2014-07-07,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,590.69
vnindex,2014-07-08,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,591.47
vnindex,2014-07-09,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,591.6
vnindex,2014-07-10,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,584.88
vnindex,2014-07-11,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,582.77
vnindex,2014-07-14,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,586.23
vnindex,2014-07-15,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,589.31
vnindex,2014-07-16,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,589.68
vnindex,2014-07-17,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,590.37
vnindex,2014-07-18,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,596.26
vnindex,2014-07-21,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,601.04
vnindex,2014-07-22,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,597.98
vnindex,2014-07-23,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,597.5
vnindex,2014-07-24,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,602.06
vnindex,2014-07-25,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,600.14
vnindex,2014-07-28,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,589.45
vnindex,2014-07-29,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,592.24
vnindex,2014-07-30,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,589.33
vnindex,2014-07-31,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,596.07
vnindex,2014-08-01,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,593.9
vnindex,2014-08-04,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,599.04
vnindex,2014-08-05,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,607.73
vnindex,2014-08-06,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,606.7
vnindex,2014-08-07,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,607.62
vnindex,2014-08-08,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,605.43
vnindex,2014-08-11,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,602.13
vnindex,2014-08-12,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,601.78
vnindex,2014-08-13,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,602.76
vnindex,2014-08-14,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,605.25
vnindex,2014-08-15,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,604.24
vnindex,2014-08-18,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,605.08
vnindex,2014-08-19,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,604.64
vnindex,2014-08-20,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,606.7
vnindex,2014-08-21,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,612.94
vnindex,2014-08-22,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,620.14
vnindex,2014-08-25,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,625.88
vnindex,2014-08-26,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,629.06
vnindex,2014-08-27,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,628.77
vnindex,2014-08-28,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,632.03
vnindex,2014-08-29,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,636.65
vnindex,2014-09-03,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,640.75
vnindex,2014-09-04,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,640.22
vnindex,2014-09-05,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,638.65
vnindex,2014-09-08,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,639.85
vnindex,2014-09-09,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,626.92
vnindex,2014-09-10,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,628.8
vnindex,2014-09-11,93ca83f36efa4e6e9b40a74c1402f984f855fa2e70ed2b6edac9bcc303af49b2,VNINDEX,vnstock_vci,index,628.99
