date,phase,horizon_days,fold,selected_model,ensemble_return_forecast,prob_positive,q10_floor_return,buy_signal,buy_signal_any,signal_count_per_fold,fold_count,avg_actual_return,strategy_return,actual_net_return,prob_threshold,q10_floor
2025-10-07,test,63,3,catboost_mean,-0.0592743105710377,0.3037873486971053,-0.0816151847486366,False,False,0,1,0.0789473684210526,0.0,0.0789473684210526,0.5,-0.1
2025-10-08,test,63,3,catboost_mean,-0.0643727942221637,0.2885210327292913,-0.0868182202845698,False,False,0,1,0.0715789473684209,0.0,0.0715789473684209,0.5,-0.1
2025-10-09,test,63,3,catboost_mean,-0.0643600855844492,0.2885586326717235,-0.0867302551398683,False,False,0,1,0.0701754385964912,0.0,0.0701754385964912,0.5,-0.1
2025-10-10,test,63,3,catboost_mean,-0.0642729960851511,0.2888163589054882,-0.0869480421504269,False,False,0,1,0.0801687763713079,0.0,0.0801687763713079,0.5,-0.1
2025-10-11,test,63,3,catboost_mean,-0.064019761882788,0.2895663764724676,-0.0842737529845139,False,False,0,1,0.080532212885154,0.0,0.080532212885154,0.5,-0.1
2025-10-12,test,63,3,catboost_mean,-0.0612093675883203,0.2979508096840536,-0.0760020255923168,False,False,0,1,0.080532212885154,0.0,0.080532212885154,0.5,-0.1
2025-10-13,test,63,3,catboost_mean,-0.0624782837472178,0.2941514632311313,-0.0754811803426143,False,False,0,1,0.0770298403886189,0.0,0.0770298403886189,0.5,-0.1
2025-10-14,test,63,3,catboost_mean,-0.0624051940864728,0.2943696971447925,-0.0746998208193731,False,False,0,1,0.0513347022587269,0.0,0.0513347022587269,0.5,-0.1
2025-10-15,test,63,3,catboost_mean,-0.0611655515844652,0.2980824007832312,-0.0756788662414541,False,False,0,1,0.0418918918918918,0.0,0.0418918918918918,0.5,-0.1
2025-10-16,test,63,3,catboost_mean,-0.0614794952334335,0.2971401301459846,-0.0725513874690517,False,False,0,1,0.0355466130114017,0.0,0.0355466130114017,0.5,-0.1
2025-10-17,test,63,3,catboost_mean,-0.0625717737240595,0.2938724262954095,-0.0842295945649136,False,False,0,1,0.0091503267973855,0.0,0.0091503267973855,0.5,-0.1
2025-10-18,test,63,3,catboost_mean,-0.0706975456974039,0.2701012936189451,-0.086043607970641,False,False,0,1,0.023841059602649,0.0,0.023841059602649,0.5,-0.1
2025-10-19,test,63,3,catboost_mean,-0.0805608261601067,0.242601174451662,-0.0870534894092822,False,False,0,1,0.023841059602649,0.0,0.023841059602649,0.5,-0.1
2025-10-20,test,63,3,catboost_mean,-0.075267207411718,0.2571692585057847,-0.0846496657452526,False,False,0,1,0.0264026402640265,0.0,0.0264026402640265,0.5,-0.1
2025-10-21,test,63,3,catboost_mean,-0.0784539338116544,0.2483452659055995,-0.0835098920672572,False,False,0,1,0.0295081967213115,0.0,0.0295081967213115,0.5,-0.1
2025-10-22,test,63,3,catboost_mean,-0.0931807531724507,0.2097480375365751,-0.0908294882680472,False,False,0,1,0.0578734858681022,0.0,0.0578734858681022,0.5,-0.1
2025-10-23,test,63,3,catboost_mean,-0.0976584870384083,0.1987513162981125,-0.0975546647637236,False,False,0,1,0.048829431438127,0.0,0.048829431438127,0.5,-0.1
2025-10-24,test,63,3,catboost_mean,-0.0809466755235224,0.2415570694761841,-0.0864996988502304,False,False,0,1,0.0599326599326599,0.0,0.0599326599326599,0.5,-0.1
2025-10-25,test,63,3,catboost_mean,-0.0804481706568776,0.2429064795208455,-0.0874999752558213,False,False,0,1,0.0569705093833781,0.0,0.0569705093833781,0.5,-0.1
2025-10-26,test,63,3,catboost_mean,-0.0806934413211592,0.2422420436151963,-0.0864996988502304,False,False,0,1,0.0569705093833781,0.0,0.0569705093833781,0.5,-0.1
2025-10-27,test,63,3,catboost_mean,-0.0806934413211592,0.2422420436151963,-0.0881755781167196,False,False,0,1,0.0512129380053907,0.0,0.0512129380053907,0.5,-0.1
2025-10-28,test,63,3,catboost_mean,-0.0984896543433633,0.1967490116959787,-0.1019950297692934,False,False,0,1,0.0523776705720193,0.0,0.0523776705720193,0.5,-0.1
2025-10-29,test,63,3,catboost_mean,-0.099855188496104,0.1934860445810251,-0.1011905840437316,False,False,0,1,0.0182309250506413,0.0,0.0182309250506413,0.5,-0.1
2025-10-30,test,63,3,catboost_mean,-0.0907679395824379,0.2158190009396132,-0.0943166574126744,False,False,0,1,0.020297699594046,0.0,0.020297699594046,0.5,-0.1
2025-10-31,test,63,3,catboost_mean,-0.0979628856354267,0.1980165901566377,-0.105236967376753,False,False,0,1,0.0161725067385445,0.0,0.0161725067385445,0.5,-0.1
2025-11-01,test,63,3,catboost_mean,-0.101503856919281,0.1895908070415158,-0.1047395466681047,False,False,0,1,0.0161725067385445,0.0,0.0161725067385445,0.5,-0.1
2025-11-02,test,63,3,catboost_mean,-0.0975217517632554,0.199081888189865,-0.1013345473591193,False,False,0,1,0.0161725067385445,0.0,0.0161725067385445,0.5,-0.1
2025-11-03,test,63,3,catboost_mean,-0.0991884542579981,0.1950750736484197,-0.100444341132613,False,False,0,1,0.0409395973154362,0.0,0.0409395973154362,0.5,-0.1
2025-11-04,test,63,3,catboost_mean,-0.0912382073033899,0.2146278178913248,-0.0956226745168254,False,False,0,1,0.0526315789473683,0.0,0.0526315789473683,0.5,-0.1
2025-11-05,test,63,3,catboost_mean,-0.1008742545087367,0.1910726127005357,-0.0973973925046893,False,False,0,1,0.0583050847457626,0.0,0.0583050847457626,0.5,-0.1
2025-11-06,test,63,3,catboost_mean,-0.1034395223404958,0.1850795613215725,-0.0967157379146386,False,False,0,1,0.045822102425876,0.0,0.045822102425876,0.5,-0.1
2025-11-07,test,63,3,catboost_mean,-0.101215799278939,0.1902678879649781,-0.1027573265240819,False,False,0,1,0.0532345013477089,0.0,0.0532345013477089,0.5,-0.1
2025-11-08,test,63,3,catboost_mean,-0.1049194487193845,0.1816758357736405,-0.1023683585845378,False,False,0,1,0.0633423180592991,0.0,0.0633423180592991,0.5,-0.1
2025-11-09,test,63,3,catboost_mean,-0.1057560861431941,0.1797690732690813,-0.1036440314075039,False,False,0,1,0.0633423180592991,0.0,0.0633423180592991,0.5,-0.1
2025-11-10,test,63,3,catboost_mean,-0.1008094854559906,0.1912254522683332,-0.1035507073616691,False,False,0,1,0.0652463382157124,0.0,0.0652463382157124,0.5,-0.1
2025-11-11,test,63,3,catboost_mean,-0.0835746394791821,0.2345111544390974,-0.0937784444728169,False,False,0,1,0.0526315789473683,0.0,0.0526315789473683,0.5,-0.1
2025-11-12,test,63,3,catboost_mean,-0.0943665953591846,0.206801476639709,-0.0932693306829607,False,False,0,1,0.0660066006600659,0.0,0.0660066006600659,0.5,-0.1
2025-11-13,test,63,3,catboost_mean,-0.0802645772218684,0.2434044769549218,-0.0964805533963419,False,False,0,1,0.0407766990291262,0.0,0.0407766990291262,0.5,-0.1
